From Verse	To Verse	Votes	#www.openbible.info CC-BY 2026-09-07
Matt.28.19	1Cor.12.4-1Cor.12.6	20
Matt.28.19	Acts.16.15-Acts.16.33	21
Matt.28.19	1Cor.1.13-1Cor.1.16	20
Matt.28.19	Acts.8.12-Acts.8.16	35
Matt.28.19	1Cor.15.29	24
Matt.28.19	Ps.98.2-Ps.98.3	24
Matt.28.19	Matt.3.16-Matt.3.17	37
Matt.28.19	Col.1.23	20
Matt.28.19	1Pet.3.21	33
Matt.28.20	Acts.18.9-Acts.18.10	48
Matt.28.20	Eph.4.20-Eph.4.32	17
Matt.28.20	Eph.4.11-Eph.4.17	12
Matt.28.20	2Pet.3.2	6
Matt.28.20	1Cor.11.23	4
Matt.28.20	Acts.20.20-Acts.20.21	6
Matt.28.20	Matt.7.24-Matt.7.27	8
Matt.28.20	1John.2.3-1John.2.4	27
Matt.28.20	Deut.5.32	7
Matt.28.20	Matt.6.13	8
Matt.28.20	1Kgs.1.36	8
Matt.28.20	Col.1.28	11
Matt.28.20	1Pet.2.10-1Pet.2.19	8
Matt.28.20	Titus.2.1-Titus.2.10	8
Matt.28.20	2Thess.3.6-2Thess.3.12	1
Matt.28.20	Rev.22.20-Rev.22.21	18
Matt.28.20	2Tim.4.17	12
Matt.28.20	Matt.1.23	25
Matt.28.20	John.14.18-John.14.23	41
Matt.28.20	2Pet.1.5-2Pet.1.11	9
Matt.28.20	Matt.18.20	26
Matt.28.20	Matt.13.39-Matt.13.40	7
Matt.28.20	Mark.16.20	17
Matt.28.20	Ps.72.19	8
Matt.28.20	1Chr.16.36	5
Matt.28.20	Gen.39.2-Gen.39.3	26
Matt.28.20	1Thess.4.1-1Thess.4.2	19
Matt.28.20	Josh.1.5	55
Matt.28.20	1John.3.19-1John.3.24	16
Matt.28.20	Gen.39.21	25
Matt.28.20	Matt.24.3	3
Matt.28.20	Deut.12.32	8
Matt.28.20	1Cor.14.37	10
Matt.28.20	Isa.8.8-Isa.8.10	12
Matt.28.20	Exod.3.12	15
Matt.28.20	Matt.13.49	8
Matt.28.20	1Cor.11.2	8
Matt.28.20	Ps.46.7	30
Matt.28.20	Rev.1.18	5
Matt.28.20	1Tim.6.1-1Tim.6.4	5
Matt.28.20	Acts.2.42	10
Matt.28.20	Rev.22.14	9
Matt.28.20	Ps.46.11	23
Matt.28.20	Acts.20.27	6
Matt.28.20	Isa.41.10	82
Mark.1.1	Ps.2.7	2
Mark.1.1	John.6.69	4
Mark.1.1	Matt.17.5	6
Mark.1.1	Matt.14.33	6
Mark.1.1	John.3.16	4
Mark.1.1	Luke.1.2-Luke.1.3	6
Mark.1.1	Luke.1.35	2
Mark.1.1	Matt.4.3	8
Mark.1.1	John.1.49	3
Mark.1.1	John.20.31	7
Mark.1.1	John.1.14	6
Mark.1.1	1John.1.1-1John.1.3	4
Mark.1.1	Matt.3.17	8
Mark.1.1	Rom.8.3	4
Mark.1.1	1John.5.11-1John.5.12	10
Mark.1.1	Acts.1.1-Acts.1.2	1
Mark.1.1	Rom.8.32	1
Mark.1.1	Heb.1.1-Heb.1.2	4
Mark.1.1	Luke.2.10-Luke.2.11	2
Mark.1.1	Rom.1.1-Rom.1.4	4
Mark.1.1	John.1.34	3
Mark.1.2	Luke.1.76	11
Mark.1.2	Luke.1.15-Luke.1.17	6
Mark.1.2	Luke.18.31	2
Mark.1.2	Luke.1.70	3
Mark.1.2	Ps.40.7	3
Mark.1.2	Matt.2.5	2
Mark.1.2	Luke.3.2-Luke.3.16	2
Mark.1.2	Matt.26.24	2
Mark.1.2	Matt.26.31	3
Mark.1.2	Mal.3.1	45
Mark.1.2	Luke.7.27-Luke.7.28	4
Mark.1.2	Matt.11.10	11
Mark.1.2	Matt.3.1-Matt.3.11	8
Mark.1.3	John.3.28-John.3.36	4
Mark.1.3	Luke.3.4-Luke.3.6	8
Mark.1.3	John.1.15	2
Mark.1.3	John.1.19-John.1.34	2
Mark.1.3	Isa.40.3-Isa.40.5	32
Mark.1.3	Matt.3.3	12
Mark.1.4	Acts.13.24-Acts.13.25	5
Mark.1.4	Matt.3.6	6
Mark.1.4	John.3.23	4
Mark.1.4	Acts.22.16	3
Mark.1.4	Luke.1.77	3
Mark.1.4	Acts.10.37	2
Mark.1.4	Matt.3.1-Matt.3.2	3
Mark.1.4	Matt.3.11	3
Mark.1.4	Acts.19.3-Acts.19.4	8
Mark.1.4	Luke.3.2-Luke.3.3	3
Mark.1.5	1John.1.8-1John.1.10	2
Mark.1.5	Josh.7.19	2
Mark.1.5	Prov.28.13	2
Mark.1.5	Ps.32.5	2
Mark.1.5	Acts.19.18	7
Mark.1.5	Acts.2.38	4
Mark.1.5	Matt.3.5-Matt.3.6	4
Mark.1.5	Matt.4.25	2
Mark.1.5	John.1.28	2
Mark.1.5	Lev.26.40-Lev.26.42	7
Mark.1.5	John.3.23	2
Mark.1.6	Zech.13.4	6
Mark.1.6	Lev.11.22	8
Mark.1.6	Matt.3.4	6
Mark.1.6	2Kgs.1.8	16
Mark.1.7	John.3.28-John.3.31	4
Mark.1.7	Luke.7.6-Luke.7.7	4
Mark.1.7	John.1.27	8
Mark.1.7	Luke.3.16	9
Mark.1.7	Matt.3.14	3
Mark.1.7	Matt.3.11	6
Mark.1.7	Acts.13.25	11
Mark.1.8	1Cor.12.13	9
Mark.1.8	Joel.2.28	5
Mark.1.8	Acts.19.4-Acts.19.6	8
Mark.1.8	Titus.3.5-Titus.3.6	2
Mark.1.8	Prov.1.23	3
Mark.1.8	Isa.32.15	3
Mark.1.8	Acts.11.15-Acts.11.16	5
Mark.1.8	Acts.2.4	5
Mark.1.8	Acts.1.5	11
Mark.1.8	Matt.3.11	3
Mark.1.8	Acts.10.45	5
Mark.1.8	Acts.2.17	3
Mark.1.8	Ezek.36.25-Ezek.36.27	4
Mark.1.8	Isa.44.3	3
Mark.1.9	Matt.2.23	4
Mark.1.9	Luke.3.21-Luke.3.22	3
Mark.1.9	Matt.3.13-Matt.3.17	4
Mark.1.10	Matt.3.16	7
Mark.1.10	John.1.31-John.1.34	9
Mark.1.10	Isa.42.1	8
Mark.1.10	Luke.3.22	9
Mark.1.10	Isa.64.1	7
Mark.1.11	John.5.20-John.5.23	2
Mark.1.11	Isa.42.1	13
Mark.1.11	John.6.69	1
Mark.1.11	John.12.28-John.12.30	3
Mark.1.11	Ps.2.7	7
Mark.1.11	Rom.1.4	3
Mark.1.11	Mark.9.7	10
Mark.1.11	John.3.16	3
Mark.1.11	Matt.17.5	2
Mark.1.11	Col.1.13	4
Mark.1.11	John.5.37	2
Mark.1.11	2Pet.1.17-2Pet.1.18	3
Mark.1.11	John.3.35-John.3.36	2
Mark.1.11	Luke.9.35	2
Mark.1.11	Matt.3.17	8
Mark.1.11	John.1.34	2
Mark.1.12	Matt.4.1-Matt.4.11	10
Mark.1.12	Luke.4.1-Luke.4.13	6
Mark.1.13	Heb.2.17-Heb.2.18	7
Mark.1.13	Matt.26.53	4
Mark.1.13	1Kgs.19.5-1Kgs.19.8	2
Mark.1.13	Deut.9.11	2
Mark.1.13	Matt.4.10-Matt.4.11	2
Mark.1.13	Deut.9.25	2
Mark.1.13	Exod.34.28	5
Mark.1.13	1Tim.3.16	1
Mark.1.13	Deut.9.18	2
Mark.1.13	Exod.24.18	1
Mark.1.13	Heb.4.15	6
Mark.1.14	Luke.8.1	6
Mark.1.14	Luke.4.17-Luke.4.19	3
Mark.1.14	Matt.4.12	8
Mark.1.14	Matt.11.2	1
Mark.1.14	Matt.4.23	13
Mark.1.14	Matt.9.35	5
Mark.1.14	Acts.20.25	2
Mark.1.14	Acts.28.23	3
Mark.1.14	Eph.2.17	4
Mark.1.14	Luke.3.20	1
Mark.1.14	Matt.14.2	2
Mark.1.14	Isa.61.1-Isa.61.3	4
Mark.1.14	John.3.22-John.3.24	1
Mark.1.14	Luke.4.43-Luke.4.44	3
Mark.1.15	Matt.4.17	25
Mark.1.15	Gal.4.4	13
Mark.1.15	Acts.20.21	16
Mark.1.15	Matt.3.2	30
Mark.1.15	2Tim.2.25-2Tim.2.26	8
Mark.1.15	Matt.21.31-Matt.21.32	8
Mark.1.15	Rom.16.26	7
Mark.1.15	Luke.10.11	9
Mark.1.15	Acts.2.36-Acts.2.38	22
Mark.1.15	Matt.10.7	13
Mark.1.15	Luke.10.9	11
Mark.1.15	Dan.9.25	8
Mark.1.15	Luke.24.47	11
Mark.1.15	Eph.1.10	15
Mark.1.15	Dan.2.44	11
Mark.1.16	Matt.4.18-Matt.4.22	13
Mark.1.16	Acts.1.13	2
Mark.1.16	John.1.40-John.1.42	8
Mark.1.16	John.6.8	3
Mark.1.16	Matt.10.2	2
Mark.1.16	Mark.1.16-Mark.1.20	2
Mark.1.16	John.12.22	2
Mark.1.16	Mark.3.16	2
Mark.1.16	Luke.6.14	3
Mark.1.16	Mark.3.18	2
Mark.1.16	Luke.5.1-Luke.5.11	2
Mark.1.17	Matt.4.19-Matt.4.20	4
Mark.1.17	Acts.2.38-Acts.2.41	2
Mark.1.17	Ezek.47.10	1
Mark.1.17	Luke.5.10	6
Mark.1.18	Matt.19.27-Matt.19.30	3
Mark.1.18	Phil.3.8	2
Mark.1.18	Luke.18.28-Luke.18.30	3
Mark.1.18	Mark.10.28-Mark.10.31	3
Mark.1.18	Luke.14.33	3
Mark.1.18	Luke.5.11	3
Mark.1.19	Matt.4.21	3
Mark.1.19	Acts.12.2	3
Mark.1.19	Mark.9.2	3
Mark.1.19	Mark.3.17	3
Mark.1.19	Acts.1.13	3
Mark.1.19	Mark.5.37	3
Mark.1.19	Mark.10.35	3
Mark.1.19	Mark.14.33	3
Mark.1.20	Luke.14.26	4
Mark.1.20	Mark.10.29	4
Mark.1.20	Deut.33.9	2
Mark.1.20	1Kgs.19.20	3
Mark.1.20	Matt.10.37	4
Mark.1.20	Matt.8.21-Matt.8.22	3
Mark.1.20	2Cor.5.16	3
Mark.1.20	Matt.4.21-Matt.4.22	3
Mark.1.21	Mark.1.39	7
Mark.1.21	Matt.4.13	3
Mark.1.21	Luke.13.10	2
Mark.1.21	Acts.18.4	3
Mark.1.21	Luke.4.16	2
Mark.1.21	Acts.13.14-Acts.13.52	4
Mark.1.21	Mark.2.1	2
Mark.1.21	Mark.6.2	9
Mark.1.21	Acts.17.2	4
Mark.1.21	Mark.10.1	2
Mark.1.21	Luke.4.31-Luke.4.37	2
Mark.1.21	Luke.10.15	2
Mark.1.21	Matt.4.23	6
Mark.1.22	Luke.21.15	4
Mark.1.22	John.7.46	4
Mark.1.22	Heb.4.12-Heb.4.13	3
Mark.1.22	Matt.13.54	7
Mark.1.22	Acts.6.10	4
Mark.1.22	Matt.23.16-Matt.23.24	2
Mark.1.22	Luke.4.32	5
Mark.1.22	2Cor.4.2	3
Mark.1.22	Jer.23.29	4
Mark.1.22	Mark.7.3-Mark.7.13	2
Mark.1.22	Acts.9.21-Acts.9.22	3
Mark.1.22	Matt.7.28-Matt.7.29	9
Mark.1.23	Mark.5.2	2
Mark.1.23	Luke.4.33-Luke.4.37	2
Mark.1.23	Mark.1.34	2
Mark.1.23	Mark.7.25	2
Mark.1.23	Mark.9.25	3
Mark.1.23	Matt.12.43	2
Mark.1.24	Ps.89.18-Ps.89.19	3
Mark.1.24	Rev.3.7	6
Mark.1.24	Matt.2.23	1
Mark.1.24	Jas.2.19	9
Mark.1.24	Exod.14.12	1
Mark.1.24	Acts.4.27	2
Mark.1.24	Luke.1.35	3
Mark.1.24	Acts.3.14	8
Mark.1.24	Acts.24.5	2
Mark.1.24	Mark.5.7	5
Mark.1.24	John.6.69	3
Mark.1.24	Matt.8.29	9
Mark.1.24	Dan.9.24	0
Mark.1.24	Luke.4.34	8
Mark.1.24	Acts.2.27	5
Mark.1.24	Luke.24.19	2
Mark.1.24	Ps.16.10	4
Mark.1.24	Luke.8.28	5
Mark.1.24	Luke.8.37	1
Mark.1.25	Mark.3.11-Mark.3.12	3
Mark.1.25	Ps.50.16	1
Mark.1.25	Mark.1.34	6
Mark.1.25	Mark.9.25	3
Mark.1.25	Luke.4.35	2
Mark.1.25	Acts.16.17	3
Mark.1.25	Luke.4.41	3
Mark.1.26	Mark.9.26	4
Mark.1.26	Luke.9.42	2
Mark.1.26	Luke.9.39	2
Mark.1.26	Mark.9.20	3
Mark.1.26	Luke.11.22	2
Mark.1.27	Matt.9.33	4
Mark.1.27	Luke.4.36	4
Mark.1.27	Luke.10.17-Luke.10.20	1
Mark.1.27	Mark.7.37	5
Mark.1.27	Mark.10.24	2
Mark.1.27	Matt.12.22-Matt.12.23	2
Mark.1.27	Mark.10.32	2
Mark.1.27	Matt.15.31	5
Mark.1.27	Luke.9.1	5
Mark.1.28	Matt.4.24	2
Mark.1.28	Matt.9.31	3
Mark.1.28	Luke.4.37	3
Mark.1.28	Luke.4.17	2
Mark.1.28	Mic.5.4	2
Mark.1.28	Mark.1.45	2
Mark.1.29	Mark.1.23	2
Mark.1.29	Luke.4.38-Luke.4.39	7
Mark.1.29	Matt.8.14-Matt.8.15	8
Mark.1.29	Mark.1.21	4
Mark.1.29	Luke.9.58	3
Mark.1.30	John.11.3	3
Mark.1.30	Mark.5.23	3
Mark.1.30	1Cor.9.5	4
Mark.1.30	Jas.5.14-Jas.5.15	3
Mark.1.31	Matt.27.55	0
Mark.1.31	Mark.5.41	2
Mark.1.31	Ps.103.1-Ps.103.3	2
Mark.1.31	Mark.15.41	1
Mark.1.31	Ps.116.12	2
Mark.1.31	Acts.9.41	4
Mark.1.31	Luke.8.2-Luke.8.3	2
Mark.1.32	Mark.3.2	4
Mark.1.32	Luke.4.40	4
Mark.1.32	Matt.8.16	20
Mark.1.32	Mark.1.21	1
Mark.1.32	Matt.4.24	4
Mark.1.33	Acts.13.44	2
Mark.1.33	Mark.1.5	2
Mark.1.34	Acts.16.16-Acts.16.18	4
Mark.1.34	Mark.1.25	1
Mark.1.34	Luke.4.41	10
Mark.1.34	Mark.3.12	6
Mark.1.34	Matt.4.23	4
Mark.1.35	Phil.2.5	8
Mark.1.35	John.6.15	17
Mark.1.35	Matt.14.23	14
Mark.1.35	Luke.22.39-Luke.22.46	24
Mark.1.35	John.4.34	5
Mark.1.35	Luke.6.12	45
Mark.1.35	Luke.5.16	25
Mark.1.35	Ps.109.4	3
Mark.1.35	Eph.6.18	23
Mark.1.35	Mark.6.46-Mark.6.48	13
Mark.1.35	Luke.4.42-Luke.4.43	9
Mark.1.35	Ps.5.3	18
Mark.1.35	Heb.5.7	16
Mark.1.37	Zech.11.11	1
Mark.1.37	Mark.1.5	1
Mark.1.37	John.11.48	1
Mark.1.37	John.12.19	3
Mark.1.37	John.3.26	1
Mark.1.38	John.17.8	5
Mark.1.38	Luke.4.18-Luke.4.21	4
Mark.1.38	John.16.28	4
Mark.1.38	Luke.4.43	13
Mark.1.38	Luke.2.49	4
Mark.1.38	John.17.4	4
Mark.1.38	Isa.61.1-Isa.61.3	6
Mark.1.38	John.9.4	3
Mark.1.39	Luke.4.41	2
Mark.1.39	Matt.4.23	4
Mark.1.39	Mark.7.30	2
Mark.1.39	Mark.1.21	3
Mark.1.39	Luke.4.43-Luke.4.44	2
Mark.1.40	Matt.17.14	4
Mark.1.40	2Kgs.15.5	1
Mark.1.40	Lev.13.1-Lev.13.14	5
Mark.1.40	2Kgs.7.3	1
Mark.1.40	2Kgs.5.5-2Kgs.5.27	1
Mark.1.40	Luke.22.41	1
Mark.1.40	Matt.8.2-Matt.8.4	8
Mark.1.40	2Sam.3.29	4
Mark.1.40	Luke.17.12-Luke.17.19	1
Mark.1.40	Matt.11.5	1
Mark.1.40	Acts.7.60	1
Mark.1.40	Mark.9.22-Mark.9.23	3
Mark.1.40	Num.12.10-Num.12.15	1
Mark.1.40	Deut.24.8-Deut.24.9	2
Mark.1.40	Mark.10.17	2
Mark.1.40	Luke.5.12-Luke.5.14	13
Mark.1.40	Gen.18.14	1
Mark.1.40	Eph.3.14	0
Mark.1.40	2Chr.6.13	0
Mark.1.41	Heb.1.3	3
Mark.1.41	Luke.7.12-Luke.7.13	4
Mark.1.41	Ps.33.9	2
Mark.1.41	Heb.2.17	5
Mark.1.41	Mark.6.34	4
Mark.1.41	Matt.9.36	7
Mark.1.41	Mark.4.39	3
Mark.1.41	Heb.4.15	5
Mark.1.41	Mark.5.41	4
Mark.1.41	Gen.1.3	3
Mark.1.42	Ps.33.9	2
Mark.1.42	John.4.50-John.4.53	2
Mark.1.42	Matt.15.28	2
Mark.1.42	Mark.1.31	2
Mark.1.42	Mark.5.29	2
Mark.1.42	John.15.3	3
Mark.1.43	Mark.3.12	3
Mark.1.43	Matt.9.30	4
Mark.1.43	Mark.5.43	3
Mark.1.43	Luke.8.56	3
Mark.1.43	Mark.7.36	3
Mark.1.44	1Cor.10.11	5
Mark.1.44	Lev.14.1-Lev.14.32	17
Mark.1.44	Rom.15.4	4
Mark.1.44	Matt.8.4	8
Mark.1.44	Matt.23.2-Matt.23.3	3
Mark.1.44	Luke.17.14	8
Mark.1.44	Luke.5.14	4
Mark.1.45	Mark.2.1-Mark.2.2	3
Mark.1.45	Ps.77.11	4
Mark.1.45	Luke.5.15-Luke.5.17	4
Mark.1.45	Matt.9.31	5
Mark.1.45	Mark.3.7	3
Mark.1.45	John.6.2	4
Mark.1.45	Mark.2.13	5
Mark.1.45	Titus.1.10	2
Mark.1.45	Matt.28.15	3
Mark.2.1	John.4.47	3
Mark.2.1	Acts.2.6	0
Mark.2.1	Mark.1.45	1
Mark.2.1	Matt.9.1	1
Mark.2.1	Mark.7.24	1
Mark.2.1	Luke.5.18	4
Mark.2.1	Luke.18.35-Luke.18.38	2
Mark.2.2	Mark.1.33	3
Mark.2.2	Mark.6.34	3
Mark.2.2	Rom.10.8	2
Mark.2.2	Acts.8.25	2
Mark.2.2	Mark.1.37	2
Mark.2.2	Luke.5.17	3
Mark.2.2	Ps.40.9	3
Mark.2.2	Luke.8.11	2
Mark.2.2	Mark.4.1-Mark.4.2	3
Mark.2.2	Acts.16.6	2
Mark.2.2	Acts.11.19	2
Mark.2.2	Mark.1.45	4
Mark.2.2	Luke.8.1	3
Mark.2.2	2Tim.4.2	3
Mark.2.2	Mark.1.14	3
Mark.2.2	Matt.5.2	3
Mark.2.2	Acts.14.25	2
Mark.2.2	Mark.2.13	5
Mark.2.2	Luke.12.1	2
Mark.2.3	Matt.9.1-Matt.9.8	4
Mark.2.3	Luke.5.18-Luke.5.26	8
Mark.2.3	Matt.4.24	1
Mark.2.4	Deut.22.8	7
Mark.2.4	Luke.5.19	9
Mark.2.5	1Cor.11.30	2
Mark.2.5	Acts.14.9	2
Mark.2.5	1Thess.1.3-1Thess.1.4	2
Mark.2.5	Matt.9.22	4
Mark.2.5	Col.3.13	3
Mark.2.5	2Cor.2.10	2
Mark.2.5	Ps.103.3	2
Mark.2.5	Acts.11.23	2
Mark.2.5	Jas.2.18-Jas.2.22	2
Mark.2.5	Ps.32.1-Ps.32.5	3
Mark.2.5	Luke.8.48	2
Mark.2.5	Mark.5.34	2
Mark.2.5	Luke.5.20	5
Mark.2.5	Isa.53.11	3
Mark.2.5	Acts.5.31	4
Mark.2.5	Gen.22.12	2
Mark.2.5	Jas.5.15	13
Mark.2.5	Eph.2.8	4
Mark.2.5	Isa.38.17	2
Mark.2.5	John.5.14	3
Mark.2.5	Mark.2.9-Mark.2.10	8
Mark.2.5	Matt.9.2	16
Mark.2.5	Job.33.17-Job.33.26	1
Mark.2.5	Luke.7.47-Luke.7.50	6
Mark.2.5	John.2.25	2
Mark.2.5	Ps.90.7-Ps.90.9	3
Mark.2.6	Mark.8.17	3
Mark.2.6	Matt.16.7-Matt.16.8	1
Mark.2.6	2Cor.10.5	1
Mark.2.6	Luke.5.21-Luke.5.22	4
Mark.2.7	Ps.130.4	4
Mark.2.7	John.20.20-John.20.23	5
Mark.2.7	John.10.36	2
Mark.2.7	John.10.33	5
Mark.2.7	Luke.7.49	7
Mark.2.7	Mark.14.64	3
Mark.2.7	Luke.5.21	9
Mark.2.7	Job.14.4	4
Mark.2.7	Dan.9.9	9
Mark.2.7	Isa.43.25	13
Mark.2.7	Matt.26.65	3
Mark.2.7	Mic.7.18	9
Mark.2.7	Matt.9.3	3
Mark.2.8	Prov.24.9	3
Mark.2.8	John.2.24-John.2.25	4
Mark.2.8	Luke.5.22	4
Mark.2.8	Ezek.38.10	4
Mark.2.8	Luke.24.38	4
Mark.2.8	Luke.7.39-Luke.7.40	1
Mark.2.8	Matt.9.4	4
Mark.2.8	Ps.139.2	5
Mark.2.8	John.6.64	4
Mark.2.8	Mark.7.21	3
Mark.2.8	Acts.8.22	4
Mark.2.8	Luke.6.8	4
Mark.2.8	John.21.17	2
Mark.2.8	Prov.15.26	3
Mark.2.8	Acts.5.3	4
Mark.2.8	Heb.4.13	4
Mark.2.8	1Chr.29.17	3
Mark.2.8	Isa.55.7	3
Mark.2.8	Rev.2.23	2
Mark.2.9	Matt.9.5	5
Mark.2.9	Luke.5.22-Luke.5.25	7
Mark.2.10	Acts.5.31	8
Mark.2.10	Matt.16.13	5
Mark.2.10	Dan.7.13-Dan.7.14	11
Mark.2.10	Matt.9.6-Matt.9.8	9
Mark.2.10	1Tim.1.13-1Tim.1.16	3
Mark.2.10	John.5.20-John.5.27	7
Mark.2.11	John.6.63	2
Mark.2.11	John.5.8-John.5.10	2
Mark.2.11	Mark.1.41	3
Mark.2.12	John.7.31	2
Mark.2.12	Matt.9.8	4
Mark.2.12	Luke.17.15	2
Mark.2.12	Luke.13.13	2
Mark.2.12	Mark.1.27	2
Mark.2.12	Luke.5.26	2
Mark.2.12	John.9.32	3
Mark.2.12	Matt.9.33	6
Mark.2.12	Matt.12.23	2
Mark.2.12	Acts.4.21	2
Mark.2.12	Luke.7.16	3
Mark.2.12	Matt.15.31	2
Mark.2.13	Mark.2.2	2
Mark.2.13	Mark.3.20-Mark.3.21	2
Mark.2.13	Matt.9.9	2
Mark.2.13	Luke.21.38	2
Mark.2.13	Luke.19.48	2
Mark.2.13	Prov.1.20-Prov.1.22	3
Mark.2.13	Mark.1.45	2
Mark.2.13	Matt.13.1	2
Mark.2.13	Mark.4.1	3
Mark.2.13	Mark.3.7-Mark.3.8	2
Mark.2.14	Acts.1.13	0
Mark.2.14	Matt.9.9-Matt.9.13	2
Mark.2.14	Luke.6.15	3
Mark.2.14	Matt.4.19-Matt.4.22	1
Mark.2.14	Mark.3.18	2
Mark.2.14	Luke.5.27-Luke.5.32	7
Mark.2.14	Mark.1.17-Mark.1.20	2
Mark.2.15	Luke.15.1	4
Mark.2.15	Matt.9.10-Matt.9.11	3
Mark.2.15	Luke.6.17	2
Mark.2.15	Matt.21.31-Matt.21.32	2
Mark.2.15	Luke.5.29-Luke.5.30	3
Mark.2.16	Luke.18.11	4
Mark.2.16	Isa.65.5	3
Mark.2.16	1Cor.2.15	3
Mark.2.16	Matt.18.17	2
Mark.2.16	Acts.23.9	3
Mark.2.16	Mark.2.7	2
Mark.2.16	Luke.15.2-Luke.15.7	2
Mark.2.16	Luke.19.10	4
Mark.2.16	Heb.12.3	2
Mark.2.16	Luke.19.7	4
Mark.2.16	Matt.9.11	2
Mark.2.17	Acts.26.20	5
Mark.2.17	Luke.5.31-Luke.5.32	25
Mark.2.17	Acts.20.21	6
Mark.2.17	Titus.3.3-Titus.3.7	17
Mark.2.17	Luke.15.10	11
Mark.2.17	Luke.15.7	37
Mark.2.17	Isa.1.18	9
Mark.2.17	1Tim.1.15-1Tim.1.16	21
Mark.2.17	Titus.2.14	8
Mark.2.17	1Cor.6.9-1Cor.6.11	10
Mark.2.17	Luke.16.15	5
Mark.2.17	John.9.34	0
Mark.2.17	Rom.5.20-Rom.5.21	11
Mark.2.17	Luke.15.29	6
Mark.2.17	Luke.19.10	27
Mark.2.17	Rom.5.6-Rom.5.8	14
Mark.2.17	Matt.18.10	4
Mark.2.17	Matt.9.12-Matt.9.13	36
Mark.2.17	John.9.40	7
Mark.2.17	Isa.55.7	13
Mark.2.18	Rom.10.3	2
Mark.2.18	Luke.18.12	6
Mark.2.18	Matt.23.5	2
Mark.2.18	Matt.6.16	5
Mark.2.18	Luke.5.33-Luke.5.39	3
Mark.2.18	Matt.6.18	6
Mark.2.18	Matt.9.14-Matt.9.17	6
Mark.2.19	Song.6.8	-1
Mark.2.19	Gen.29.22	2
Mark.2.19	Matt.25.1-Matt.25.10	3
Mark.2.19	Judg.14.10-Judg.14.11	1
Mark.2.19	Ps.45.14	-1
Mark.2.20	Rev.21.9	4
Mark.2.20	John.16.7	2
Mark.2.20	Song.3.11	2
Mark.2.20	Isa.54.5	3
Mark.2.20	John.7.33-John.7.34	2
Mark.2.20	John.12.8	1
Mark.2.20	2Cor.11.2	2
Mark.2.20	2Cor.11.27	2
Mark.2.20	John.17.11	2
Mark.2.20	Acts.3.21	2
Mark.2.20	2Cor.6.5	1
Mark.2.20	Ps.45.11	2
Mark.2.20	1Cor.7.5	2
Mark.2.20	Luke.17.22	5
Mark.2.20	Matt.26.31	2
Mark.2.20	Isa.62.5	3
Mark.2.20	Acts.14.23	2
Mark.2.20	John.3.29	2
Mark.2.20	John.17.13	2
Mark.2.20	Rev.19.7	3
Mark.2.20	Acts.13.2-Acts.13.3	2
Mark.2.20	John.13.33	2
Mark.2.20	Acts.1.9	2
Mark.2.20	John.16.28	2
Mark.2.20	Zech.13.7	3
Mark.2.21	Matt.9.16	11
Mark.2.21	Ps.103.13-Ps.103.15	1
Mark.2.21	Isa.57.16	2
Mark.2.21	1Cor.10.13	4
Mark.2.22	Luke.5.37-Luke.5.38	6
Mark.2.22	Matt.9.17	10
Mark.2.22	Josh.9.13	5
Mark.2.22	Ps.119.80	4
Mark.2.22	Josh.9.4	5
Mark.2.22	Job.32.19	5
Mark.2.22	Ps.119.83	8
Mark.2.23	Luke.6.1-Luke.6.5	7
Mark.2.23	Deut.23.24-Deut.23.25	9
Mark.2.23	Matt.12.1-Matt.12.8	8
Mark.2.24	Jer.17.20-Jer.17.27	2
Mark.2.24	Neh.13.15-Neh.13.22	2
Mark.2.24	Isa.56.4	2
Mark.2.24	Matt.7.3-Matt.7.5	2
Mark.2.24	Matt.15.2-Matt.15.3	2
Mark.2.24	Isa.56.6	2
Mark.2.24	Isa.56.2	2
Mark.2.24	Heb.12.3	3
Mark.2.24	Num.15.32-Num.15.36	2
Mark.2.24	Isa.58.13	2
Mark.2.24	Matt.12.2	3
Mark.2.24	Mark.2.16	2
Mark.2.24	Matt.23.23-Matt.23.24	2
Mark.2.24	Exod.20.10	4
Mark.2.24	Exod.35.2-Exod.35.3	2
Mark.2.24	Mark.2.7	2
Mark.2.24	Exod.31.15	2
Mark.2.25	Matt.19.4	-1
Mark.2.25	1Sam.21.3-1Sam.21.6	27
Mark.2.25	Mark.12.20	-1
Mark.2.25	Matt.21.42	-1
Mark.2.25	Matt.21.16	-1
Mark.2.25	Mark.12.26	-1
Mark.2.25	Matt.22.31	-1
Mark.2.25	Luke.10.26	2
Mark.2.26	1Kgs.2.22	1
Mark.2.26	1Kgs.1.7	1
Mark.2.26	1Sam.23.9	1
Mark.2.26	1Sam.23.6	1
Mark.2.26	2Sam.8.17	6
Mark.2.26	2Sam.15.24	1
Mark.2.26	1Sam.21.1	5
Mark.2.26	1Kgs.4.4	1
Mark.2.26	2Sam.15.35	1
Mark.2.26	1Chr.24.6	4
Mark.2.26	Exod.29.32-Exod.29.33	1
Mark.2.26	2Sam.20.25	1
Mark.2.26	2Sam.15.29	1
Mark.2.26	Lev.24.5-Lev.24.9	5
Mark.2.26	1Sam.22.20-1Sam.22.22	2
Mark.2.26	1Kgs.2.26-1Kgs.2.27	2
Mark.2.27	John.7.23	8
Mark.2.27	Exod.23.12	9
Mark.2.27	Luke.6.9	17
